mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,cluster
1,preschool children's music,0.5684400324053341,0.7478697622779517,131703.80485302533,0.4269973615464995,0.0015765861397067,0.1848780736863711,-10.852161252923324,0.1360826646700999,120.25167605395087,0.6900911641040952,42.76112355077873,7,4
1,meme rap,0.2094597342127841,0.770350415594166,166939.78111593734,0.6280268902831405,0.0484303671252681,0.1851070412376663,-8.041638596632348,0.2357961175461176,120.67393840626345,0.5678630791505793,63.10920205920207,1,4
1,rock urbano mexicano,0.1798655379273505,0.5150556623931624,262678.2478365384,0.6842338675213676,0.0298460132819177,0.1591459802350427,-8.914944951923081,0.0607020446047008,127.16395190972224,0.5114385349893162,51.20025373931625,4,3
1,singing bowl,0.916,0.0569,554747.0,0.00413,0.971,0.12,-30.684,0.0575,56.43600000000001,0.0245,45.0,3,1
1,french dnb,1.29e-05,0.255,303866.0,0.853,0.608,0.197,-5.166,0.186,175.208,0.162,50.0,2,8
1,video game music,0.4799100270187198,0.4106590790880121,207274.44353415567,0.4852693861326011,0.596145734171654,0.1504116492009563,-12.56594979585658,0.0532142359764501,114.2764123915746,0.2854925927715083,50.546237905300295,2,3
1,art rock,0.2965775587064535,0.4977119857814095,276878.3248675955,0.5664272798175694,0.1900378010049796,0.1919497117149578,-11.412487050381651,0.0559253285536446,120.91833433140066,0.5178603495627799,36.804587762338464,9,2
1,hip hop,0.160807047273396,0.7211489482886427,247487.6881424673,0.6713069303683112,0.0266888534459739,0.2174128168220476,-7.574801263734236,0.2201810458260126,111.98195637445592,0.5845543120090169,48.97433067109839,1,4
1,lancaster pa indie,0.19994,0.5009285714285714,323998.2857142857,0.5078571428571428,0.0260818857142857,0.1522714285714286,-11.204785714285716,0.0446428571428571,132.56564285714282,0.3972857142857143,44.57142857142857,4,3
1,ranchera,0.6236500992320974,0.5311245747075304,206307.7550445882,0.3849148427197365,0.0182064759961999,0.2068293150503424,-9.760754177119376,0.0565601067495385,124.37809352848664,0.6216720847643538,38.51056164817796,0,3
1,bow pop,0.5384474577685163,0.4439914283121679,243772.9129904908,0.4315745385648516,0.4210936048107325,0.1811534242313224,-13.376118578993086,0.0558127612305006,118.4451779059332,0.3768568396483545,43.46647198014357,2,3
1,one-person band,0.4540171958333333,0.57162,201601.2,0.725125,0.1234173833333333,0.2968375,-6.712541666666668,0.0803575,106.786425,0.5988066666666666,31.88333333333333,11,2
1,czech classical piano,0.9833333333333332,0.3286666666666666,380135.33333333326,0.1514666666666666,0.6016666666666667,0.2307666666666667,-21.276333333333326,0.0565,98.32033333333334,0.1463,9.333333333333334,7,9
1,icelandic classical,0.942875,0.3646250000000001,167945.5,0.1045375,0.944,0.1335,-23.350875,0.0400625,107.649125,0.114625,58.125,7,1
1,san diego rap,0.1851383333333332,0.7899683333333335,235927.63333333336,0.6046933333333333,0.0057830675333333,0.2948055,-8.230711666666666,0.1634136666666666,109.781645,0.4534900000000001,51.55833333333332,11,4
1,swedish progressive metal,0.1370047555555555,0.3270000000000001,517439.8888888889,0.6717777777777778,0.2484577777777778,0.1751222222222222,-7.071666666666667,0.0451666666666666,114.7816666666667,0.2214444444444444,46.44444444444444,9,8
0,spiritual hip hop,0.0457,0.594,366067.0,0.913,0.000191,0.284,-4.545,0.294,92.038,0.735,52.0,11,0
1,japanese chillhop,0.5157549809056191,0.6788269912711402,181513.57610474632,0.4412104473540645,0.5004160977052646,0.1783859383524277,-11.313399618112385,0.2702792007637753,107.74129003000544,0.5190167212220402,53.20567375886525,7,4
0,yiddish folk,0.946,0.385,218107.0,0.173,0.000134,0.314,-16.169,0.0407,94.019,0.212,31.0,2,9
1,metal mineiro,0.0066345395652173,0.3760000000000001,262165.7826086957,0.9346521739130432,0.1089548260869565,0.1561652173913043,-6.263043478260869,0.1192956521739131,115.90504347826088,0.2227086956521738,44.17391304347826,11,8
1,cathedral choir,0.9757777777777776,0.1475629629629629,198348.7407407408,0.0524296296296296,0.1040801925925926,0.1201629629629629,-29.629,0.0520518518518518,81.41151851851853,0.0825555555555555,41.29629629629628,8,1
1,canterbury scene,0.3738276785714285,0.4569982142857142,354536.19375,0.5536151785714285,0.3731072739285714,0.3177723214285714,-12.684620535714286,0.0459935714285714,112.64164732142856,0.3749560714285714,33.10178571428571,10,2
1,chinese classical,0.918,0.389,241933.0,0.447,0.904,0.0878,-18.247,0.0439,130.27,0.197,0.0,2,9
0,deep smooth jazz,0.3902833333333333,0.5693333333333334,284371.0,0.4930583333333334,0.6300166666666667,0.1230666666666666,-13.126,0.0375833333333333,103.50283333333331,0.5584833333333333,46.83333333333334,8,0
1,hong kong rock,0.552,0.725,274693.0,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479,39.0,5,3
1,happy hardcore,0.1437833333333333,0.5525555555555555,292996.61111111107,0.9217222222222224,0.0718923296296296,0.2883444444444445,-4.9155,0.2087148148148148,149.2655,0.4303777777777777,27.796296296296298,7,8
1,dirty south rap,0.0988434631990304,0.7455249087689093,263657.4674463762,0.679958252456399,0.0042560063904059,0.2184423842951206,-6.512392648024727,0.2020364464478044,123.54280278539852,0.5722295229047969,46.85655343919481,1,4
1,french psychedelic,0.321745,0.446,284672.5,0.7090000000000001,0.0907625,0.3105,-6.632000000000001,0.038325,127.30475,0.43475,55.75,10,2
0,soviet synthpop,0.18,0.711,256336.0,0.715,3.620000000000001e-05,0.126,-8.571,0.0332,128.053,0.899,43.0,3,0
1,french indie pop,0.4425583333333334,0.6771666666666666,252144.3055555556,0.5465277777777776,0.1680410663888889,0.1848055555555556,-10.77388888888889,0.0431833333333333,116.92588888888888,0.5149611111111111,53.94444444444444,7,2
1,cumbia paraguaya,0.2025,0.7911666666666666,223248.66666666663,0.8290000000000001,9.4e-06,0.1621666666666666,-4.522,0.0647166666666666,110.96133333333331,0.8360000000000001,57.5,7,4
1,mexican indie,0.2418313862433862,0.6069719576719579,275357.8740740741,0.6278153439153438,0.0378497314550264,0.2122513227513228,-8.094631746031746,0.045852328042328,127.78784232804232,0.4809354497354498,55.68359788359788,5,2
0,american oi,0.5382361999999999,0.4955200000000001,158653.27999999994,0.51652,0.3233761200000001,0.349756,-12.559320000000003,0.0459,142.33868,0.7918399999999999,26.72000000000001,5,5
1,afro-funk,0.1375592592592593,0.8031481481481482,286121.48148148146,0.7242962962962963,0.0798404222222222,0.0937037037037037,-8.909833333333333,0.0959462962962963,114.17362962962964,0.8796296296296297,28.33333333333333,0,4
0,bc underground hip hop,0.28318,0.7624000000000001,203453.58,0.68682,4.52e-06,0.130028,-5.40244,0.14084,122.5615,0.53162,51.78,0,0
1,miami indie,0.1472,0.6455,236582.5,0.5385,0.012445,0.0982,-9.217,0.04605,79.0175,0.7240000000000001,56.5,6,2
1,musica popular paraense,0.5702,0.6406,185789.4,0.5156000000000001,3.074e-06,0.1692199999999999,-10.1072,0.11974,136.36459999999997,0.7120000000000001,42.0,2,4
1,french baroque,0.935948717948718,0.4219316239316239,136237.54273504272,0.2336059829059829,0.7743888888888889,0.1284068376068376,-18.556555555555555,0.0518987179487179,115.42496153846152,0.5340854700854702,10.681623931623934,2,5
1,western mass indie,0.1089833333333333,0.6525,281974.33333333326,0.8596666666666669,0.2757591666666667,0.1295,-6.711333333333332,0.04395,118.6035,0.6923333333333334,44.5,6,2
1,straight-ahead jazz,0.7239456897477188,0.4771698872785829,320530.1623725174,0.2130763016639828,0.6419340109447127,0.1893611111111111,-17.683395061728394,0.042000805152979,109.48339506172842,0.3614476113794953,33.62694578636607,5,9
1,peruvian rock,0.4886545454545454,0.5652363636363636,242681.1454545455,0.7301272727272727,0.0023012218181818,0.1353963636363636,-7.726545454545453,0.05814,130.11821818181818,0.7573090909090908,42.16363636363637,11,2
1,chamber ensemble,0.8665,0.3395,183153.5,0.25995,0.7979999999999998,0.1634999999999999,-20.0105,0.0442,163.43800000000005,0.4435,43.5,3,9
0,euphoric hardstyle,0.1397624363636364,0.5125181818181818,210220.7909090909,0.8573,0.0680298736363636,0.278250909090909,-4.3251,0.0775781818181818,140.42166363636363,0.3275181818181819,15.963636363636365,9,8
1,jazz metal,0.0005488333333333,0.4815,344568.33333333326,0.9445,0.4335729999999999,0.22805,-5.676166666666667,0.0667,145.98666666666668,0.5626666666666666,47.0,10,8
1,anglican liturgy,0.933919191919192,0.2392565656565657,218504.58585858587,0.1345641414141414,0.3680460555555555,0.138190404040404,-21.54920202020202,0.0601651515151515,86.86002525252525,0.2706393939393939,21.21212121212121,0,1
0,trio cubano,0.884,0.507,238000.0,0.516,4.77e-06,0.121,-18.978,0.0346,95.485,0.967,5.0,11,5
1,son cubano clasico,0.7465773809523809,0.608922619047619,181605.67857142852,0.4240654761904761,0.1169285146428571,0.1270875,-12.829202380952385,0.0713065476190476,122.11048214285717,0.8471428571428572,10.797619047619047,5,5
1,israeli rock,0.5052186335403728,0.5901341614906833,216193.04130434783,0.4719939958592131,0.0016502956024844,0.1276114492753623,-12.553781987577642,0.0677989233954451,116.06733706004142,0.5429133540372671,41.674948240165634,2,3
1,utah indie,0.5559666666666667,0.4336666666666667,201822.66666666663,0.3483333333333333,0.00240447,0.1810333333333332,-9.945,0.0322,110.42433333333334,0.2236666666666666,53.0,6,3
1,rock cristiano,0.2997030394412878,0.4872892992424242,347648.68205492425,0.5648446969696971,0.0009810900994318,0.324655303030303,-7.085971117424244,0.034406865530303,121.25810677083334,0.2682623579545454,54.39749053030302,11,2
1,jazz venezolano,0.7383181818181819,0.6114999999999999,186705.0909090909,0.4721363636363637,0.0140725,0.1842,-10.568863636363636,0.05365,105.96577272727274,0.7998181818181818,32.0,7,5
0,guadalajara indie,0.0656399999999999,0.7998,294960.0,0.6978000000000001,0.0128923,0.0768399999999999,-10.9404,0.05636,108.6126,0.8059999999999999,54.8,5,0
1,girl group,0.13049053985827,0.6916316568137839,230177.9891016134,0.697885535754616,0.0126430561590227,0.1803605794639433,-6.546728055611509,0.0823158187877485,116.14815180816356,0.62982955751318,50.68277135607089,7,4
1,cape town indie,0.561,0.342,275040.0,0.7,0.00121,0.0994,-5.955,0.0449,150.04,0.118,50.0,8,8
1,glitchcore,0.2351690771604938,0.6350447530864198,164504.37962962964,0.6233641975308643,0.0122971997530864,0.2156691358024691,-6.768564814814815,0.1057004629629629,131.07443209876544,0.5801500000000002,62.48456790123456,6,4
1,free folk,0.00961,0.639,294867.0,0.669,0.912,0.162,-7.532,0.0553,82.00399999999998,0.609,39.0,11,2
1,irish singer-songwriter,0.8093463636363637,0.4828592424242424,247628.8462121212,0.2361663636363636,0.0090583366590909,0.1408050757575757,-12.827203484848486,0.0379050303030303,120.15128651515153,0.3020106666666666,50.59378787878788,0,3
0,atmospheric sludge,2.71e-05,0.29,348640.0,0.7170000000000001,0.816,0.706,-9.439,0.0556,110.271,0.236,40.0,9,6
1,mexican pop,0.3184535948377098,0.6468872862307965,232802.4994740005,0.6344273140814541,0.008945099447993,0.1885651448234741,-7.370806929405676,0.0578801980641479,126.3429516961812,0.5630584386284547,57.12792212313831,7,2
0,celtic harp,0.963,0.3229999999999999,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,38.0,4,9
1,kaneka,0.3079411764705882,0.7887058823529409,217219.11764705885,0.5768235294117647,0.0,0.0888058823529411,-5.824823529411766,0.1181411764705882,105.10670588235293,0.8233529411764708,51.235294117647065,7,4
1,israeli hip hop,0.206,0.7170000000000001,264420.0,0.615,1.92e-05,0.289,-7.585,0.0358,101.5105,0.7935,49.0,10,2
1,canadian latin,0.1788806451612903,0.7480967741935484,245408.9354838709,0.7186774193548383,0.0040057767741935,0.1424483870967741,-6.034032258064518,0.0718354838709677,115.3375483870968,0.6805161290322581,58.193548387096776,10,2
1,hard bop,0.7465607264184735,0.5140475078965351,344466.95943775657,0.3297139500626858,0.3602292740538979,0.1873678154842019,-14.527757740928536,0.054811184151074,112.73214524100968,0.5100385084450713,19.00573049523805,5,9
0,australian ska,9.57666666666667e-05,0.3126666666666666,211724.66666666663,0.9946666666666668,0.0001827,0.1561,-4.355999999999999,0.1586666666666666,148.061,0.2289,43.33333333333334,9,8
1,grime,0.136450195054945,0.7260694597069596,227759.48525641023,0.7664949633699634,0.0302664055915751,0.1863200091575091,-5.605150686813187,0.1293259386446886,122.44436140109887,0.5656873626373626,58.18919413919414,7,4
1,pop folk,0.7400615384615383,0.4846538461538462,258178.2615384615,0.3035661538461539,0.0566476323076923,0.0964238461538461,-11.886996153846152,0.038515,114.63844615384616,0.2696296153846154,59.45384615384616,3,3
1,hardcore hip hop,0.1273392788606677,0.7441812218534981,251824.81285664605,0.6967769478292078,0.0163467339754237,0.2206738796981344,-7.8309196892566115,0.2728907089814729,107.03736962043234,0.6376918384078938,44.856904656819545,1,4
1,cuatro venezolano,0.6367380952380951,0.6386904761904763,211441.9047619048,0.5337619047619048,1.5055714285714288e-05,0.1508380952380952,-8.832309523809524,0.0626023809523809,127.68890476190478,0.8321190476190475,36.0,7,2
0,humppa,0.6729999999999999,0.775,151480.0,0.487,0.0,0.203,-11.048,0.122,127.385,0.921,38.0,2,0
1,estonian pop,0.36,0.5192857142857142,173050.85714285713,0.8395714285714285,0.005954,0.3065714285714285,-5.035571428571427,0.1681857142857143,123.61114285714288,0.5107142857142858,58.42857142857143,8,4
0,nintendocore,0.0557032596638655,0.4434453781512605,231674.49789915964,0.8800430672268907,0.0859699203781512,0.2240855042016807,-5.475073529411764,0.1129718487394958,139.46998004201677,0.3976039915966386,46.53151260504202,5,8
1,second line,0.285453,0.6891,271498.7333333333,0.667,0.1264899733333333,0.201,-10.596733333333331,0.1368,114.67603333333334,0.7552000000000001,35.533333333333346,6,4
1,worcester ma indie,0.3064583466666666,0.5052,196792.66666666663,0.7396666666666666,1.3719999999999996e-05,0.2831666666666667,-6.1323333333333325,0.1062,123.32393333333334,0.4664666666666666,46.2,5,4
1,bluegrass fiddle,0.6137583333333333,0.4176125,228522.21666666676,0.397525,0.34099905,0.2274233333333333,-15.445358333333331,0.0368166666666666,118.84693333333333,0.6685458333333333,22.366666666666664,7,5
1,australian trap,0.1951111111111111,0.7566666666666667,177615.5555555556,0.5748888888888889,2.9533333333333324e-05,0.2350222222222221,-6.343333333333334,0.1877777777777778,147.6844444444445,0.7453333333333333,58.11111111111111,0,4
0,dutch trance,0.0343445222222222,0.5951222222222222,187241.36666666667,0.8719000000000001,0.5240901754444445,0.2942622222222222,-6.890666666666665,0.0769711111111111,134.06306666666669,0.3142388888888889,37.01111111111111,11,0
1,christian trap,0.1768918749999999,0.7381833333333334,275067.74166666664,0.7468520833333333,0.0757164645833333,0.1626106249999999,-6.761641666666666,0.1909710416666666,128.35792708333332,0.5668729166666665,47.25208333333334,1,4
0,austropop,0.21876,0.7496,262367.8,0.7114,0.0007976839999999,0.12028,-10.1848,0.0662,129.04479999999998,0.8437999999999999,55.4,9,0
1,neo-traditional bluegrass,0.6662708333333333,0.5688875,219723.91666666672,0.4758916666666668,0.0073024952499999,0.2208795833333332,-9.7192875,0.0335745833333333,141.92939999999996,0.573875,42.15,7,2
1,bouncy house,0.082115,0.532,239083.5,0.8079999999999999,0.0150356333333333,0.2003333333333333,-6.811166666666668,0.2116666666666666,166.50883333333334,0.6041666666666666,53.66666666666667,7,8
0,belarusian pop,0.0285,0.33,292027.0,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294,57.0,7,8
1,folktronica,0.439015,0.5644833333333332,292933.25,0.5776166666666667,0.216529906,0.2653066666666667,-9.557083333333331,0.0685333333333333,114.28933333333332,0.4637000000000001,50.43333333333332,9,2
1,punk blues,0.1429757850669385,0.463835132094573,204737.7182139782,0.7854455494560854,0.108366527908624,0.2152599735305038,-6.964167965431425,0.0761330625133593,131.7983467864584,0.567532561345146,40.12639352059221,9,2
1,albany ny indie,0.0005639999999999,0.852,215427.0,0.251,0.7559999999999999,0.0957,-13.225,0.0683,141.759,0.186,0.0,8,5
0,contemporary classical piano,0.9515339285714288,0.3382642857142857,478655.4267857143,0.0782940714285714,0.5368124733571429,0.1965758928571429,-30.93705357142857,0.0795435714285714,82.1374125,0.2529394642857143,31.8125,4,1
1,calypso,0.8619906169683835,0.5948894681819064,181484.1325087739,0.4527619662636156,0.2337493889588287,0.2528329175182202,-11.093817654313364,0.1150348065985294,110.11643527241104,0.8066100680298751,5.941478166932428,5,5
1,canadian children's music,0.7508191964285715,0.6962991071428571,116325.63839285714,0.2566930803571428,0.0119661908258928,0.1795703124999999,-13.773508928571427,0.1215627232142857,116.69703794642858,0.6821294642857145,37.35714285714285,7,5
1,proto-techno,0.112926787425044,0.6465384259259258,273529.6738095238,0.7548753306878306,0.675659924111552,0.2855514373897707,-9.050650352733683,0.0623022178130511,126.23073619929455,0.4461172398589065,30.44704585537919,0,3
0,hardstyle,0.0508422222222222,0.5073055555555556,212040.4444444444,0.9350555555555556,0.0176037777777777,0.3014583333333333,-2.8628333333333336,0.1742444444444444,143.99458333333334,0.2448333333333333,1.6666666666666667,9,8
1,psychobilly,0.1230925061728395,0.4765095238095238,217706.71525573192,0.8639687830687831,0.0888435412169312,0.218933139329806,-6.516635802469136,0.0787941534391534,142.08774268077602,0.6298740740740739,38.80864197530864,11,2
1,chill pop,0.624818125,0.7429375,195620.3125,0.4385625,0.2557583,0.1340249999999999,-8.02825,0.11451875,100.5376875,0.8222499999999999,29.125,10,5
0,j-reggae,0.2873333333333334,0.5596666666666668,287520.33333333326,0.6096666666666667,0.006904,0.1133333333333333,-6.6626666666666665,0.0363,118.24133333333334,0.5993333333333334,47.0,10,0
1,classical oboe,0.8987500000000002,0.3228,321331.75,0.123625,0.8553749999999999,0.2873125,-21.46125,0.0478375,96.429875,0.287825,44.375,7,1
0,hindi indie,0.1178166666666666,0.6891666666666667,254199.5,0.6338333333333334,0.000763,0.1319,-7.531666666666667,0.04245,110.21333333333334,0.7958333333333334,46.0,11,0
1,haryanvi pop,0.994,0.562,175340.0,0.2,0.64,0.15,-11.224,0.075,98.561,0.216,0.0,10,5
0,electronica argentina,0.2599666666666667,0.5813333333333334,189243.66666666663,0.6896666666666667,0.001456,0.1637666666666667,-6.934333333333334,0.0334666666666666,128.57666666666668,0.669,64.33333333333333,4,0
1,brass quintet,0.994,0.273,285773.0,0.0313,0.8290000000000001,0.0718,-21.431,0.0324,98.771,0.229,27.0,10,1
0,uk dancehall,0.1057285714285714,0.8319714285714286,218157.74285714285,0.6156857142857143,4.134600000000001e-05,0.3077942857142857,-7.2794,0.0703428571428571,122.357,0.8054285714285714,60.17142857142856,6,0
1,new wave pop,0.2140884715482327,0.6050685234015167,252398.3974419493,0.6495694630898226,0.0594098215995001,0.1878994485601186,-10.021141277908242,0.0488408378830896,120.94121525529091,0.6286389796084213,43.71101207026327,9,2
1,australian indie folk,0.3347592592592593,0.5263749999999999,275284.74537037034,0.5451666666666667,0.042583737037037,0.1599296296296296,-9.823430555555555,0.1032523148148148,118.4320324074074,0.3856796296296296,56.38888888888889,5,3
1,ukrainian classical,0.9255537313432842,0.272909552238806,198475.23283582093,0.1396248208955224,0.5045225044776123,0.1933771641791045,-23.5472328358209,0.0446870149253731,89.27487910447759,0.2811837313432836,27.332835820895525,5,1
1,retro soul,0.2275703333333333,0.5758633333333333,254664.47666666663,0.6427766666666667,0.0189241962666666,0.1655106666666666,-8.172986666666667,0.0468453333333333,125.97241333333332,0.6409366666666667,47.16,7,2
1,k-pop,0.186775346464876,0.6756199607905342,214447.59942306625,0.7431872989629196,0.0070935684701126,0.191610872435983,-4.437254246686772,0.0880073336861051,118.14636668988794,0.5914783752956174,63.556654131282464,10,2
1,beatlesque,0.2927142276591398,0.5023415523497666,227080.3159060056,0.6543532555063418,0.0400699477560203,0.2520313145302472,-8.506916781636452,0.0518633953115889,124.45471763916444,0.5975249049450461,39.729592484390174,9,2
1,minneapolis indie,0.2674692416225748,0.5963051146384479,274549.4991181657,0.6475467372134038,0.1440832733333333,0.2186479717813051,-8.246335097001765,0.0840185185185185,136.0242222222222,0.5441139329805996,24.70546737213404,9,2
1,halloween,0.6424057179987003,0.5824266406757634,140645.62641325535,0.5945050357374919,0.0451729779168291,0.3693799707602339,-12.565361695906432,0.3011350519818063,127.8132329759584,0.5434557504873294,34.53752436647173,7,4
1,japanese idm,0.979,0.3779999999999999,258873.0,0.3695,0.8515,0.08945,-14.1665,0.03695,115.0775,0.1189,46.0,10,9
1,kawaii metal,0.000304725,0.46625,240353.75,0.9662500000000002,0.22580875,0.3509,-2.6232500000000005,0.16655,131.12875,0.38475,60.25,1,8
1,neo-trad metal,0.0067571957142857,0.3342619047619048,268260.9285714286,0.9181904761904762,0.0576039095238095,0.2669904761904761,-6.0014047619047615,0.1025571428571428,149.84604761904762,0.3048190476190477,37.16666666666666,3,8
1,deep contemporary country,0.3923020833333333,0.586125,190655.07291666672,0.5510937499999999,7.1715625e-06,0.1576999999999999,-10.23053125,0.03163125,123.08906250000004,0.6066458333333333,31.260416666666664,9,2
0,chanson paillarde,0.4216266666666667,0.6602666666666669,174782.2,0.5922,0.0376977173333333,0.1782866666666666,-9.0652,0.0503866666666666,119.96706666666668,0.7388000000000002,41.333333333333336,9,0
1,musica ayacuchana,0.6809999999999999,0.589,270380.0,0.7795000000000001,5.570000000000001e-05,0.135,-5.186,0.0375,125.593,0.733,48.0,7,2
0,cumbia funk,0.0845,0.6940000000000001,398733.5,0.722,0.4475,0.2125,-10.396,0.05045,121.241,0.8180000000000001,37.5,1,0
1,afro psych,0.2280666666666667,0.6243333333333334,331866.66666666674,0.722,0.1449692433333333,0.2333333333333333,-10.926333333333332,0.0545333333333333,111.682,0.8303333333333334,36.0,7,2
1,japanese jazz,0.5753806541626796,0.5716379229892914,338689.0876038582,0.3774472738512949,0.5545203804122428,0.114828653877117,-15.089015197387411,0.0430237499506341,110.16059935110503,0.502097286215539,30.85535414293309,7,9
0,russian alternative rock,0.0617616666666666,0.5091666666666667,289413.6666666666,0.7821666666666667,0.0028583666666666,0.2345666666666667,-7.131833333333333,0.0398166666666666,142.28916666666663,0.4883333333333333,52.66666666666667,7,0
0,classic iskelma,0.7090000000000001,0.8126000000000001,191480.0,0.5046,0.1456,0.3038,-9.872800000000002,0.0712,118.6122,0.9754000000000002,18.8,11,5
1,minneapolis punk,0.0007228341666666,0.30875,168085.5,0.9306666666666666,0.1505274383333333,0.2548083333333333,-5.4623333333333335,0.1446916666666666,154.24016666666668,0.4610833333333333,41.583333333333336,6,8
1,nz singer-songwriter,0.368,0.5614,245596.0,0.419,0.0005239999999999,0.2294,-10.3232,0.03128,92.8026,0.3568,51.4,2,3
1,broken beat,0.2122875,0.5915416666666666,295309.33333333326,0.5805833333333333,0.3409710833333333,0.1013,-10.923833333333334,0.1314041666666666,111.81879166666666,0.6695000000000002,35.916666666666664,7,2
1,japanese piano,8.503333333333333e-05,0.7000000000000001,327444.33333333326,0.879,0.8316666666666667,0.3640000000000001,-7.490666666666666,0.049,122.74666666666666,0.395,30.0,7,6
1,phonk,0.1831261735714286,0.7353703373015873,178514.7493055556,0.6032942460317462,0.1863932282341269,0.1986084325396825,-8.153143650793654,0.1560577182539682,118.95957083333336,0.5255949404761903,54.03204365079366,1,4
0,bleep techno,0.1104886140350877,0.4948040935672514,293236.7192982456,0.7473654970760233,0.5012074035087719,0.2230438596491228,-7.720377192982457,0.0827707602339181,139.19427777777778,0.5517555555555557,46.020467836257296,11,0
1,portland metal,2.8295000000000013e-05,0.1855,305793.5,0.911,0.2495,0.2269999999999999,-4.7425,0.0903,143.274,0.3179999999999999,50.5,11,8
0,deep g funk,0.00146,0.6709999999999999,260622.0,0.7993333333333332,1.4599999999999994e-05,0.3018,-4.597666666666666,0.1825666666666666,142.49166666666667,0.6456666666666666,35.666666666666664,4,0
1,shaabi,0.0939,0.725,220867.0,0.594,0.0,0.22,-5.242999999999999,0.0496,91.794,0.25,53.0,2,3
1,rock nacional,0.2892881740558293,0.5493334154351394,263936.07889983576,0.5794524302134649,0.0610689703916256,0.1949192980295567,-10.738731198686375,0.0500483210180624,113.76593784893268,0.5567424055829229,52.24971264367817,7,2
1,american choir,0.895728896103896,0.229740742481203,212363.2002734108,0.209583198051948,0.1553976012559808,0.336345078605605,-19.877883885850988,0.0968618421052631,103.75853251025288,0.1959252093301435,23.71227785372523,6,9
1,vintage dutch pop,0.851,0.474,243157.5,0.3149999999999999,0.002465,0.476,-18.6735,0.555,89.24799999999999,0.3775,9.0,7,7
1,nwothm,0.0009083366666666,0.2105833333333333,245600.41666666663,0.9140833333333336,0.0063786075,0.2771666666666667,-6.5343333333333335,0.1179,149.87991666666662,0.2915833333333333,38.083333333333336,0,8
1,vintage chanson,0.9358667353618608,0.5588614841408591,184086.6388881396,0.2382528604173605,0.0440111648023438,0.1930594461760462,-14.692631651029524,0.1304487893883894,109.48175669640084,0.5827646986069486,1.9689601370851364,7,5
1,japanese punk rock,0.0349433333333333,0.4816666666666666,231173.33333333328,0.8646666666666666,4.860000000000001e-05,0.347,-5.9460000000000015,0.0407666666666666,154.78833333333333,0.6459999999999999,47.33333333333334,0,8
1,early avant garde,0.7901706528637159,0.5713699528002539,370381.8570521973,0.1543608279787402,0.0993099756960971,0.1947717733618912,-19.63069843725211,0.4750754006028876,117.14225646517532,0.3715174579565286,2.364945264159924,11,7
1,chamber choir,0.9657273846842812,0.1779661777877295,269949.19648455,0.122330947156292,0.5587758519032691,0.1854481862964622,-23.29103112404836,0.0445806874160322,91.57090472458574,0.1198661106135244,39.87136139722347,2,1
0,el paso indie,0.1964873915343915,0.3550833333333333,288548.37037037034,0.6988134920634921,0.1960771635978836,0.2866666666666667,-7.155010582010582,0.1103638888888888,122.24790608465608,0.2493144179894179,47.3452380952381,11,8
1,musica tropical guatemalteca,0.1707999999999999,0.6545000000000001,552447.0,0.6094999999999999,1.055e-05,0.4975,-9.508,0.0406,131.18099999999998,0.9435,35.0,7,6
0,danish electropop,0.946,0.542,247818.0,0.16,0.928,0.263,-21.672,0.0365,126.921,0.198,53.0,7,9
1,post-punk,0.1464205221085972,0.5196542024067474,236505.7945715701,0.6688457339369721,0.2472712274685816,0.1859970886701478,-10.100759739743166,0.074956911772567,126.37978716934504,0.5686576052076772,33.99377071632755,9,2
0,dark hardcore,0.1212971428571428,0.4955714285714286,274039.0,0.9644285714285712,0.0016261971428571,0.2042,-3.2018571428571425,0.1812857142857142,174.3077142857143,0.3507142857142857,0.0,4,8
1,swedish tropical house,0.16325,0.6505000000000001,208216.0,0.503,0.012300905,0.09345,-6.733,0.0394,135.03749999999997,0.2235,63.0,6,3
1,classical era,0.9610112948021712,0.374795236308852,259973.04186979128,0.1486625859318909,0.548126960499848,0.1509551189823212,-20.49400236397568,0.050937318450165,110.3671842107917,0.343930803383632,9.711394903943113,10,9
1,japanese alternative rock,0.03782675,0.54375,250513.5,0.8580000000000001,0.336685,0.10345,-5.02,0.0623749999999999,95.92075,0.5387500000000001,60.25,8,2
1,russian modern classical,0.9478363804516668,0.3473006809834156,361189.15526281897,0.1964732495692737,0.6342163038029969,0.1661653619340369,-18.36683783076337,0.0435250857093265,101.2969601420637,0.2567795437901031,4.538233974343592,0,9
1,kawaii future bass,0.1681888795351473,0.6593066893424036,229532.052154195,0.7024007936507937,0.1994803753968254,0.2784818027210884,-6.931193310657597,0.0747359410430839,122.15971598639456,0.4205880952380953,54.856575963718825,2,4
1,vintage swedish pop,0.7385090909090909,0.4458787878787879,166907.81818181818,0.3558378787878788,0.1363494048484848,0.2120666666666666,-14.91881818181818,0.0523575757575757,101.54651515151517,0.5514848484848485,19.43939393939393,10,5
